WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code
Lenti - (Mahomfa nelkul) - Szennyviztisztito Telep,46.6196,16.553137,15237,66738.06,Hungary,Nyugat-Dunántúl,HU22,Hungary
Letavertes - Szennyviztisztito Telep,47.378192,21.872967,9489,41561.82,Hungary,Észak-Alföld,HU32,Hungary
Letenye - Szennyviztisztito Telep,46.419959,16.724495,4770,20892.6,Hungary,Nyugat-Dunántúl,HU22,Hungary
Levelek - Szennyviztisztito Telep,47.978199,21.998443,4792,20988.96,Hungary,Észak-Alföld,HU32,Hungary
Lokoshaza - Szennyviztisztito Telep,46.418054,21.217007,3773,16525.74,Hungary,Dél-Alföld,HU33,Hungary
Mariapocs - Szennyviztisztito Telep,47.900124,22.017588,4200,18396.0,Hungary,Észak-Alföld,HU32,Hungary
Lovasbereny - Szennyviztisztito Telep,47.293534,18.543144,2650,11607.0,Hungary,Közép-Dunántúl,HU21,Hungary
Lovaszi - Szennyviztisztito Telep,46.55293,16.561291,5250,22995.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Lovo - Szennyviztisztito Telep,47.490774,16.798462,6792,29748.96,Hungary,Nyugat-Dunántúl,HU22,Hungary
Lucfalva - Szennyviztisztito Telep,48.029914,19.699556,433,1896.54,Hungary,Észak-Magyarország,HU31,Hungary
Madocsa - Szennyviztisztito Telep,46.673327,18.959404,14341,62813.58,Hungary,Dél-Alföld,HU33,Hungary
Magocs - Szennyviztisztito Telep,46.328377,18.218726,2100,9198.0,Hungary,Dél-Dunántúl,HU23,Hungary
Magosliget - Szennyviztisztito Telep,48.045234,22.844718,335,1467.3,Hungary,,,Hungary
Magyarbanhegyes - Szennyviztisztito Telep,46.469095,20.942401,2880,12614.4,Hungary,Dél-Alföld,HU33,Hungary
Magyarszombatfa - Szennyviztisztito Telep,46.748144,16.358002,342,1497.96,Hungary,Nyugat-Dunántúl,HU22,Hungary
Maklar - Szennyviztisztito Telep,47.795751,20.424706,7000,30660.0,Hungary,Észak-Magyarország,HU31,Hungary
Mako - Szennyviztisztito Telep,46.210095,20.448493,59000,258420.0,Hungary,Dél-Alföld,HU33,Hungary
Mand - Szennyviztisztito Telep,48.000908,22.59886,200,876.0,Hungary,Észak-Alföld,HU32,Hungary
Mandok - Szennyviztisztito Telep,48.312183,22.199838,4500,19710.0,Hungary,Észak-Alföld,HU32,Hungary
Marcali - Szennyviztisztito Telep,46.578214,17.427956,15700,68766.0,Hungary,Dél-Dunántúl,HU23,Hungary
Markaz - Szennyviztisztito Telep,47.806159,20.082919,1500,6570.0,Hungary,Észak-Magyarország,HU31,Hungary
Markhaza- Szennyviztisztito Telep,48.012112,19.711404,200,876.0,Hungary,Észak-Magyarország,HU31,Hungary
Marko - Szennyviztisztito Telep,47.117757,17.818277,1000,4380.0,Hungary,Közép-Dunántúl,HU21,Hungary
Martely - Szennyviztisztito Telep,46.459106,20.241003,1667,7301.46,Hungary,Dél-Alföld,HU33,Hungary
Martfu - Szennyviztisztito Telep,47.019947,20.271339,6600,28908.0,Hungary,Észak-Alföld,HU32,Hungary
Mateszalka - Szennyviztisztito Telep,47.970793,22.332749,69726,305399.88,Hungary,Észak-Alföld,HU32,Hungary
Matraszentimre - Szennyviztisztito Telep,47.888661,19.847842,957,4191.66,Hungary,Észak-Magyarország,HU31,Hungary
Matraterenye - Szennyviztisztito Telep,48.01794,19.948121,4050,17739.0,Hungary,Észak-Magyarország,HU31,Hungary
Maza - Szennyviztisztito Telep,46.274255,18.411912,7050,30879.0,Hungary,Dél-Dunántúl,HU23,Hungary
Mecseknadasd - Szennyviztisztito Telep,46.234903,18.482573,2917,12776.46,Hungary,Dél-Dunántúl,HU23,Hungary
Medgyesegyhaza - Szennyviztisztito Telep,46.472709,21.019271,3600,15768.0,Hungary,Dél-Alföld,HU33,Hungary
Meggyeskovacsi - Szennyviztisztito Telep,47.181407,16.883888,7000,30660.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Megyaszo - Szennyviztisztito Telep,48.164401,21.053527,4200,18396.0,Hungary,Észak-Magyarország,HU31,Hungary
Mezohek - Szennyviztisztito Telep,47.000565,20.389913,150,657.0,Hungary,Észak-Alföld,HU32,Hungary
Mehkerek - Szennyviztisztito Telep,46.779305,21.475633,2083,9123.54,Hungary,Dél-Alföld,HU33,Hungary
Melykut uj - Szennyviztisztito Telep,46.203413,19.357468,5610,24571.8,Hungary,Dél-Alföld,HU33,Hungary
Merk - Szennyviztisztito Telep,47.802616,22.370032,4885,21396.3,Hungary,Észak-Alföld,HU32,Hungary
Mersevat - Szennytisztito Telep,47.289067,17.211075,600,2628.0,Hungary,Közép-Dunántúl,HU21,Hungary
Mezobereny - Szennyviztisztito Telep,46.824109,21.043328,18910,82825.8,Hungary,Dél-Alföld,HU33,Hungary
Mezocsat - Szennyviztisztito Telep,47.842196,20.907394,6125,26827.5,Hungary,Észak-Magyarország,HU31,Hungary
Mezohegyes - Szennyviztisztito Telep,46.308394,20.800714,6210,27199.8,Hungary,Dél-Alföld,HU33,Hungary
Mezokovacshaza - Szennyviztisztito Telep,46.395429,20.921451,9655,42288.9,Hungary,Dél-Alföld,HU33,Hungary
Mezokovesd - Szennyviztisztito Telep,47.790193,20.579744,17995,78818.1,Hungary,Észak-Magyarország,HU31,Hungary
Mezoladany - Szennyviztisztito Telep,48.266085,22.223299,4400,19272.0,Hungary,Észak-Alföld,HU32,Hungary
Mezoszilas - Szennyviztisztito Telep,46.80623,18.490277,1720,7533.6,Hungary,Közép-Dunántúl,HU21,Hungary
Mezotur-regi - Szennyviztisztito Telep,46.985457,20.635257,6218,27234.84,Hungary,Észak-Alföld,HU32,Hungary
Mezotur-uj - Szennyviztisztito Telep,46.98481,20.634673,12435,54465.3,Hungary,Észak-Alföld,HU32,Hungary
Mindszent - Szennyviztisztito Telep,46.510817,20.192551,6697,29332.86,Hungary,Dél-Alföld,HU33,Hungary
Miskolc - Szennyviztisztito Telep,48.084682,20.848523,350000,1533000.0,Hungary,Észak-Magyarország,HU31,Hungary
Miszla - Szennyviztisztito Telep,46.637138,18.493999,185,810.3,Hungary,Dél-Dunántúl,HU23,Hungary
Mocsa - Szennyviztisztito Telep,47.677947,18.18449,2192,9600.96,Hungary,Közép-Dunántúl,HU21,Hungary
Mogyorosbanya - Szennyviztisztito Telep,47.731862,18.617823,667,2921.46,Hungary,Közép-Dunántúl,HU21,Hungary
Mohacs - Szennyviztisztito Telep,45.976055,18.702078,20000,87600.0,Hungary,Dél-Dunántúl,HU23,Hungary
Molnari - Szennyviztisztito Telep,46.384399,16.826627,900,3942.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Monaj - Szennyviztisztito Telep,48.309293,20.935245,300,1314.0,Hungary,Észak-Magyarország,HU31,Hungary
Monor - Szennyviztisztito Telep,47.359005,19.424528,26863,117659.94,Hungary,Pest,HU12,Hungary
Monosbel - Szennyviztisztito Telep,48.025231,20.326237,3676,16100.88,Hungary,Észak-Magyarország,HU31,Hungary
Mor - Szennyviztisztito Telep,47.36211,18.193226,24792,108588.96,Hungary,Közép-Dunántúl,HU21,Hungary
Morahalom - Szennyviztisztito Telep,46.212902,19.900608,13844,60636.72,Hungary,Dél-Alföld,HU33,Hungary
Morichida - Szennyviztisztito Telep,47.528999,17.421068,1375,6022.5,Hungary,Nyugat-Dunántúl,HU22,Hungary
Mosonmagyarovar - Szennyviztisztito Telep,47.841179,17.293821,98277,430453.26,Hungary,Nyugat-Dunántúl,HU22,Hungary
Murakeresztur - Szennyviztisztito Telep,46.352142,16.872544,1500,6570.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Nadasd - Szennyviztisztito Telep,46.975391,16.614686,2204,9653.52,Hungary,Nyugat-Dunántúl,HU22,Hungary
Nadudvar - Szennyviztisztito Telep,47.441795,21.136794,9377,41071.26,Hungary,Észak-Alföld,HU32,Hungary
Nagyacsad - Szennyviztisztito Telep,47.371982,17.370591,716,3136.08,Hungary,Közép-Dunántúl,HU21,Hungary
Nagyatad - Szennyviztisztito Telep,46.220056,17.369938,45890,200998.2,Hungary,Dél-Dunántúl,HU23,Hungary
Nagybajom - Szennyviztisztito Telep,46.355803,17.537242,4370,19140.6,Hungary,Dél-Dunántúl,HU23,Hungary
Nagybaracska - Szennyviztisztito Telep,46.037586,18.924877,2361,10341.18,Hungary,Dél-Alföld,HU33,Hungary
Nagybarca (Dedestapolcsany) - Szennyviztisztito Telep,48.258283,20.544397,2000,8760.0,Hungary,Észak-Magyarország,HU31,Hungary
Nagybarca (uj) - Szennyviztisztito Telep,48.258591,20.543676,2488,10897.44,Hungary,Észak-Magyarország,HU31,Hungary
Nagybarkany - Szennyviztisztito Telep,48.003837,19.706973,525,2299.5,Hungary,Észak-Magyarország,HU31,Hungary
Nagydorog - Szennyviztisztito Telep,46.610792,18.630124,2720,11913.6,Hungary,Dél-Dunántúl,HU23,Hungary
Nagyecsed - Szennyviztisztito Telep,47.88442,22.381313,9535,41763.3,Hungary,Észak-Alföld,HU32,Hungary
Nagyhegyes - Szennyviztisztito Telep,47.532117,21.350137,3000,13140.0,Hungary,Észak-Alföld,HU32,Hungary
Nagyigmand - Szennyviztisztito Telep,47.64017,18.067741,2750,12045.0,Hungary,Közép-Dunántúl,HU21,Hungary
Nagykallo - Szennyviztisztito Telep,47.894403,21.830975,11350,49713.0,Hungary,Észak-Alföld,HU32,Hungary
Nagykanizsa - Szennyviztisztito Telep,46.434764,16.983159,89250,390915.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Nagykata - Szennyviztisztito Telep,47.389756,19.766273,15833,69348.54,Hungary,Pest,HU12,Hungary
Nagykeresztur - Szennyviztisztito Telep,48.036293,19.722455,200,876.0,Hungary,Észak-Magyarország,HU31,Hungary
Nagykoros - Szennyviztisztito Telep,47.037857,19.811189,25000,109500.0,Hungary,Pest,HU12,Hungary
Nagylozs - Szennyviztisztito Telep,47.575348,16.781069,6536,28627.68,Hungary,Nyugat-Dunántúl,HU22,Hungary
Nagymagocs - Szennyviztisztito Telep,46.585342,20.463908,2967,12995.46,Hungary,Dél-Alföld,HU33,Hungary
Nagyrabe - Szennyviztisztito Telep,47.200073,21.355678,2164,9478.32,Hungary,Észak-Alföld,HU32,Hungary
Nagyszenas - Szennyviztisztito Telep,46.656155,20.66904,4858,21278.04,Hungary,Dél-Alföld,HU33,Hungary
Nagyvazsony - Szennyviztisztito Telep,46.994818,17.684243,4623,20248.74,Hungary,Közép-Dunántúl,HU21,Hungary
Nagyveleg -Szennyviztisztito Telep,47.350323,18.117415,667,2921.46,Hungary,Közép-Dunántúl,HU21,Hungary
Naszaly - Szennyviztisztito Telep,47.700737,18.26538,2100,9198.0,Hungary,Közép-Dunántúl,HU21,Hungary
Nemesgulacs - Szennyviztisztito Telep,46.822896,17.481718,15000,65700.0,Hungary,Közép-Dunántúl,HU21,Hungary
Nemesnadudvar - Szennyviztisztito Telep,46.346933,19.038353,3013,13196.94,Hungary,Dél-Alföld,HU33,Hungary
Nemesszalok - Szennyviztisztito Telep,47.28644,17.298267,2041,8939.58,Hungary,Közép-Dunántúl,HU21,Hungary
Nick - Szennyviztisztito Telep,47.39985,17.020793,550,2409.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Nograd - Szennyviztisztito Telep,47.918765,19.049813,5333,23358.54,Hungary,Pest,HU12,Hungary
Noszlop - Szennyviztisztito Telep,47.188541,17.458904,1100,4818.0,Hungary,Közép-Dunántúl,HU21,Hungary
Noszvaj - Szennyviztisztito Telep,47.911694,20.471792,4600,20148.0,Hungary,Észak-Magyarország,HU31,Hungary
Notincs - Szennyviztisztito Telep,47.879945,19.170677,3667,16061.46,Hungary,Pest,HU12,Hungary
Nova - Szennyviztisztito Telep,46.676409,16.679875,1500,6570.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Nyaregyhaza - Szennyviztisztito Telep,47.24219,19.497427,6250,27375.0,Hungary,Pest,HU12,Hungary
Nyarlorinc - Szennyviztisztito Telep,46.854658,19.871246,2200,9636.0,Hungary,Dél-Alföld,HU33,Hungary
Nyarsapat - Szennyviztisztito Telep,47.109953,19.798714,1257,5505.66,Hungary,Pest,HU12,Hungary
Nyergesujfalu (Kelet) - Szennyviztisztito Telep,47.763136,18.570964,8750,38325.0,Hungary,Közép-Dunántúl,HU21,Hungary
Nyesta - Szennyviztisztito Telep,48.367092,20.952605,48,210.24,Hungary,Észak-Magyarország,HU31,Hungary
Nyirabrany - Szennyviztisztito Telep,47.52744,22.004886,4000,17520.0,Hungary,Észak-Alföld,HU32,Hungary
Nyiracsad - Szennyviztisztito Telep,47.58829,21.956471,3417,14966.46,Hungary,Észak-Alföld,HU32,Hungary
Nyirad - Szennyviztisztito Telep,47.008535,17.465597,2008,8795.04,Hungary,Közép-Dunántúl,HU21,Hungary
Nyiradony - Szennyviztisztito Telep,47.676787,21.88842,6760,29608.8,Hungary,Észak-Alföld,HU32,Hungary
Nyirbator - Szennyviztisztito Telep,47.821215,22.135376,20844,91296.72,Hungary,Észak-Alföld,HU32,Hungary
Nyirbogat - Szennyviztisztito Telep,47.816572,22.03249,4899,21457.62,Hungary,Észak-Alföld,HU32,Hungary
Nyirbogdany - Szennyviztisztito Telep,48.0776,21.863286,7120,31185.6,Hungary,Észak-Alföld,HU32,Hungary
Nyiregyhaza - Szennyviztisztito Telep,47.980569,21.705954,133333,583998.54,Hungary,Észak-Alföld,HU32,Hungary
Nyiregyhaza II. - Szennyviztisztito Telep,47.923963,21.623704,92200,403836.0,Hungary,Észak-Alföld,HU32,Hungary
Nyiribrony - Szennyviztisztito Telep,48.028959,21.969397,3074,13464.12,Hungary,Észak-Alföld,HU32,Hungary
Nyirlugos - Szennyviztisztito Telep,47.710534,22.03189,3609,15807.42,Hungary,Észak-Alföld,HU32,Hungary
Nyirmada - Szennyviztisztito Telep,48.059844,22.211762,6398,28023.24,Hungary,Észak-Alföld,HU32,Hungary
Nyirtelek - Szennyviztisztito Telep,48.015124,21.657646,5320,23301.6,Hungary,Észak-Alföld,HU32,Hungary
Ocsa - Szennyviztisztito Telep,47.3191,19.238693,14000,61320.0,Hungary,Pest,HU12,Hungary
Ocsanalos - Szennyviztisztito Telep,48.146472,20.959297,200,876.0,Hungary,Észak-Magyarország,HU31,Hungary
Ocsod - Szennyviztisztito Telep,46.911347,20.405603,3546,15531.48,Hungary,Észak-Alföld,HU32,Hungary
Okany - Szennyviztisztito Telep,46.898474,21.324397,2560,11212.8,Hungary,Dél-Alföld,HU33,Hungary
Olasz - Szennyviztisztito Telep,46.007307,18.412092,1100,4818.0,Hungary,Dél-Dunántúl,HU23,Hungary
Olcsvaapati - Szennyviztisztito Telep,48.083241,22.35378,204,893.52,Hungary,Észak-Alföld,HU32,Hungary
Opusztaszer - Szennyviztisztito Telep,46.493005,20.10367,3116,13648.08,Hungary,Dél-Alföld,HU33,Hungary
Orfu - Szennyviztisztito Telep,46.165881,18.132912,1870,8190.6,Hungary,Dél-Dunántúl,HU23,Hungary
Orfu Banos - Szennyviztisztito Telep,46.164528,18.155755,87,381.06,Hungary,Dél-Dunántúl,HU23,Hungary
Paty - Szennyviztisztito Telep,47.497685,18.824564,6500,28470.0,Hungary,Pest,HU12,Hungary
Oriszentpeter - Szennyviztisztito Telep,46.836967,16.440035,2775,12154.5,Hungary,Nyugat-Dunántúl,HU22,Hungary
Orkeny - Szennyviztisztito Telep,47.140035,19.453447,12000,52560.0,Hungary,Pest,HU12,Hungary
Oroshaza - Szennyviztisztito Telep,46.543036,20.661193,58500,256230.0,Hungary,Dél-Alföld,HU33,Hungary
Oroszlany - Szennyviztisztito Telep,47.500032,18.317373,66667,292001.46,Hungary,Közép-Dunántúl,HU21,Hungary
Osi - Szennyviztisztito Telep,47.156367,18.194262,1750,7665.0,Hungary,Közép-Dunántúl,HU21,Hungary
Osku - Szennyviztisztito Telep,47.167389,18.085516,1750,7665.0,Hungary,Közép-Dunántúl,HU21,Hungary
Oszko - Szennyviztisztito Telep,47.035276,16.880717,660,2890.8,Hungary,Nyugat-Dunántúl,HU22,Hungary
Ozd - Szennyviztisztito Telep,48.237189,20.330894,33350,146073.0,Hungary,Észak-Magyarország,HU31,Hungary
Pacin - Szennyviztisztito Telep,48.318698,21.832963,1590,6964.2,Hungary,Észak-Magyarország,HU31,Hungary
Pacsa - Szennyviztisztito Telep,46.723601,16.997594,9484,41539.92,Hungary,Nyugat-Dunántúl,HU22,Hungary
Paka - Szennyviztisztito Telep,46.596019,16.645083,2167,9491.46,Hungary,Nyugat-Dunántúl,HU22,Hungary
Paks - (Dunakomlod nelkul) - Szennyviztisztito Telep,46.597545,18.8556,36600,160308.0,Hungary,Dél-Dunántúl,HU23,Hungary
Palhaza - Szennyviztisztito Telep,48.468308,21.528877,4035,17673.3,Hungary,Észak-Magyarország,HU31,Hungary
Pali - Szennyviztisztito Telep,47.456848,17.160375,5830,25535.4,Hungary,Nyugat-Dunántúl,HU22,Hungary
Panyok - Szennyviztisztito Telep,48.53036,21.343926,70,306.6,Hungary,Észak-Magyarország,HU31,Hungary
Papa - Szennyviztisztito Telep,47.328833,17.439977,180000,788400.0,Hungary,Közép-Dunántúl,HU21,Hungary
Paradsasvar - Szennyviztisztito Telep,47.919202,19.994794,750,3285.0,Hungary,Észak-Magyarország,HU31,Hungary
Paszto - Szennyviztisztito Telep,47.914916,19.687295,13300,58254.0,Hungary,Észak-Magyarország,HU31,Hungary
Pat - Szennyviztisztito Telep,46.433048,17.18228,250,1095.0,Hungary,Dél-Dunántúl,HU23,Hungary
Pecel - Szennyviztisztito Telep,47.493183,19.31478,17468,76509.84,Hungary,Pest,HU12,Hungary
Pecs - Szennyviztisztito Telep,46.054053,18.150113,210501,921994.38,Hungary,Dél-Dunántúl,HU23,Hungary
Pecsvarad - Szennyviztisztito Telep,46.149682,18.422933,7317,32048.46,Hungary,Dél-Dunántúl,HU23,Hungary
Penyige - Szennyviztisztito Telep,48.003087,22.547234,872,3819.36,Hungary,Észak-Alföld,HU32,Hungary
Perbal - Szennyviztisztito Telep,47.58224,18.769376,3101,13582.38,Hungary,Pest,HU12,Hungary
Peresznye - Szennyviztisztito Telep,47.417223,16.659184,360,1576.8,Hungary,Nyugat-Dunántúl,HU22,Hungary
Petervasara - Szennyviztisztito Telep,48.003994,20.114009,8465,37076.7,Hungary,Észak-Magyarország,HU31,Hungary
Petfurdo - Szennyviztisztito Telep (Nitrogenmuvek Zrt. Szv.tisztito telepe),47.160287,18.149734,8000,35040.0,Hungary,Közép-Dunántúl,HU21,Hungary
Petofibanya - Szennyviztisztito Telep,47.757687,19.69869,4080,17870.4,Hungary,Észak-Magyarország,HU31,Hungary
Petrivente - Szennyviztisztito Telep,46.434342,16.842658,204,893.52,Hungary,Nyugat-Dunántúl,HU22,Hungary
Pilis - Szennyviztisztito Telep,47.272057,19.570408,9000,39420.0,Hungary,Pest,HU12,Hungary
Pilisborosjeno - Szennyviztisztito Telep,47.601397,18.999843,4500,19710.0,Hungary,Budapest,HU11,Hungary
Piliscsaba - Szennyviztisztito Telep,47.633457,18.814659,10833,47448.54,Hungary,Pest,HU12,Hungary
Pilisjaszfalu - Szennyviztisztito Telep,47.652581,18.78485,6400,28032.0,Hungary,Pest,HU12,Hungary
Pilisszanto - Szennyviztisztito Telep,47.656139,18.897834,2600,11388.0,Hungary,Pest,HU12,Hungary
Pilisszentkereszt - (Dobogoko nelkul) - Szennyviztisztito Telep,47.687849,18.912305,1866,8173.08,Hungary,Pest,HU12,Hungary
Pilisszentlelek - Szennyviztisztito Telep,47.733547,18.836879,264,1156.32,Hungary,Pest,HU12,Hungary
Pilisvorosvar - Szennyviztisztito Telep,47.605501,18.922828,17500,76650.0,Hungary,Pest,HU12,Hungary
Pincehely (SBR) szennyviztisztito telep,46.694409,18.462588,2480,10862.4,Hungary,Dél-Dunántúl,HU23,Hungary
Pocsaj - Szennyviztisztito Telep,47.280651,21.794837,3167,13871.46,Hungary,Észak-Alföld,HU32,Hungary
Pogany - Szennyviztisztito Telep,45.980096,18.269701,1037,4542.06,Hungary,Dél-Dunántúl,HU23,Hungary
Polgar - Szennyviztisztito Telep,47.883844,21.119099,7140,31273.2,Hungary,Észak-Alföld,HU32,Hungary
Polgardi - Szennyviztisztito Telep,47.043317,18.307776,6125,26827.5,Hungary,Közép-Dunántúl,HU21,Hungary
Porcsalma - Szennyviztisztito Telep,47.866997,22.560006,4200,18396.0,Hungary,Észak-Alföld,HU32,Hungary
Pornoapati - Szennyviztisztito Telep,47.149533,16.464012,900,3942.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Posfa - Szennyviztisztito Telep,47.327878,16.862774,3100,13578.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Prugy - Szennyviztisztito Telep,48.068761,21.244659,3763,16481.94,Hungary,Észak-Magyarország,HU31,Hungary
Puspokhatvan - Szennyviztisztito Telep,47.762725,19.363637,4962,21733.56,Hungary,Pest,HU12,Hungary
Puspokladany - Szennyviztisztito Telep,47.309069,21.095738,13542,59313.96,Hungary,Észak-Alföld,HU32,Hungary
Puspokmolnari - Szennyviztisztito Telep,47.079058,16.780499,991,4340.58,Hungary,Nyugat-Dunántúl,HU22,Hungary
Pusztacsalad - Szennyviztisztito Telep,47.488354,16.902454,350,1533.0,Hungary,Nyugat-Dunántúl,HU22,Hungary
Pusztaszabolcs - Szennyviztisztito Telep,47.147123,18.785293,6584,28837.92,Hungary,Közép-Dunántúl,HU21,Hungary
Pusztavam-Szennyviztisztito Telep,47.435438,18.236614,4645,20345.1,Hungary,Közép-Dunántúl,HU21,Hungary
Pusztazamor - Szennyviztisztito Telep,47.398032,18.793211,750,3285.0,Hungary,Pest,HU12,Hungary
Putnok - Szennyviztisztito Telep,48.285785,20.453034,7625,33397.5,Hungary,Észak-Magyarország,HU31,Hungary
Rabacsecseny - Szennyviztisztito Telep,47.608702,17.430723,4666,20437.08,Hungary,Nyugat-Dunántúl,HU22,Hungary
Rabahidveg - Szennyviztisztito Telep,47.065605,16.747101,1065,4664.7,Hungary,Nyugat-Dunántúl,HU22,Hungary
Rabatamasi - Szennyviztisztito Telep,47.590977,17.180848,1003,4393.14,Hungary,Nyugat-Dunántúl,HU22,Hungary
Racalmas - Szennyviztisztito Telep,47.010265,18.94738,3500,15330.0,Hungary,Közép-Dunántúl,HU21,Hungary
Rackeresztur Szennyviztisztito Telep,47.259193,18.832984,15900,69642.0,Hungary,Közép-Dunántúl,HU21,Hungary
Rackeve - Szennyviztisztito Telep,47.159901,18.923086,34167,149651.46,Hungary,Pest,HU12,Hungary
Rad - Szennyviztisztito mu,47.778143,19.218833,1835,8037.3,Hungary,Pest,HU12,Hungary
Radockolked - Szennyviztisztito Telep,47.062517,16.566622,626,2741.88,Hungary,Nyugat-Dunántúl,HU22,Hungary
Ragaly - Szennyviztisztito Telep,48.393816,20.536965,620,2715.6,Hungary,Észak-Magyarország,HU31,Hungary
Rakamaz - Szennyviztisztito Telep,48.10938,21.480509,9388,41119.44,Hungary,Észak-Alföld,HU32,Hungary
Recsk - Szennyviztisztito Telep,47.929019,20.128013,8440,36967.2,Hungary,Észak-Magyarország,HU31,Hungary
Repashuta - Szennyviztisztito Telep,48.046122,20.534263,556,2435.28,Hungary,Észak-Magyarország,HU31,Hungary
Repcelak - Szennyviztisztito Telep,47.424714,17.022469,3302,14462.76,Hungary,Nyugat-Dunántúl,HU22,Hungary
Retsag - Szennyviztisztito Telep,47.925488,19.142017,3500,15330.0,Hungary,Észak-Magyarország,HU31,Hungary
Revfulop - Szennyviztisztito Telep,46.824697,17.604118,18200,79716.0,Hungary,Közép-Dunántúl,HU21,Hungary
Ricse - Szennyviztisztito Telep,48.31386,21.983828,2789,12215.82,Hungary,Észak-Alföld,HU32,Hungary
Rojtokmuzsaj - Szennyviztisztito Telep,47.561335,16.821175,525,2299.5,Hungary,Nyugat-Dunántúl,HU22,Hungary
Romhany - Szennyviztisztito Telep,47.936052,19.257871,2500,10950.0,Hungary,Észak-Magyarország,HU31,Hungary
Roszke - Szennyviztisztito Telep,46.21031,20.04444,7887,34545.06,Hungary,Dél-Alföld,HU33,Hungary
Rozsaszentmarton - Szennyviztisztito Telep,47.775773,19.748963,2124,9303.12,Hungary,Észak-Magyarország,HU31,Hungary
Ruzsa - Szennyviztisztito Telep,46.284907,19.757264,1800,7884.0,Hungary,Dél-Alföld,HU33,Hungary
Sagvar - Szennyviztisztito Telep,46.83608,18.111267,1999,8755.62,Hungary,Dél-Dunántúl,HU23,Hungary
Sajobabony - Szennyviztisztito Telep,48.161524,20.709057,26333,115338.54,Hungary,Észak-Magyarország,HU31,Hungary
Sajogalgoc - Szennyviztisztito Telep,48.287565,20.535821,200,876.0,Hungary,Észak-Magyarország,HU31,Hungary
Sajokaza - Szennyviztisztito Telep,48.280676,20.594341,3464,15172.32,Hungary,Észak-Magyarország,HU31,Hungary
